project-id,recipient-country-details,donor-details,project-title,sector,project-start,project-end,project-category,project-subcategory,total-budget($),total-expenditure($),DataID,ModifyDate,FileName,category,type,id,name,last_modified,file_name,url,mime_type
200174,"[{'recipient-country-code': 'BI', 'recipient-country': 'Burundi', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC Phase-Out Management Plan (Stage II),Biosphere protection,7/8/2020,12/31/2023,Safeguarding the Environ., Implementation of MEA,10000.00,10038.69,17638069,2020-07-09T13:53:52+0000,Project document Burundi HPMP stage II PRP .docx,projectDocument,document,17638069,Project document Burundi HPMP stage II PRP .docx,2020-07-09T13:53:52+0000,Project document Burundi HPMP stage II PRP .docx,https://downloads.unido.org/ot/17/63/17638069/Project document Burundi HPMP stage II PRP .docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
200084,"[{'recipient-country-code': 'EG', 'recipient-country': 'Egypt', 'ldc-indicator': '-', 'region': 'AFRICAN ARAB STATES'}]","[{'donor': 'Italian Development Cooperation AICS', 'donor-type': 'Member States', 'donor-country-code': 'IT', 'donor-country': 'Italy'}]",The Egyptian cotton project # Phase II,"Textiles, leather and substitutes",10/1/2023,9/30/2025,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,1444705.50,8365.09,31538919,2023-08-24T15:38:48+0000,Project Document and Agreement 200084.pdf,projectDocument,document,31538919,Project Document and Agreement 200084.pdf,2023-08-24T15:38:48+0000,Project Document and Agreement 200084.pdf,https://downloads.unido.org/ot/31/53/31538919/Project Document and Agreement 200084.pdf,application/pdf
190344,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'LDC - Less-Developed Countries Fund (GEF', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}, {'donor': 'SCCF - Special Climate Change Fund (GEF)', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Piloting innovative financing for climate adaptation technologies in medium-sized cities,nan,11/1/2019,7/4/2025,Safeguarding the Environ., RECP & LowCarbonPrd,725078.14,48078.14,30313669,2023-04-27T13:54:56+0000,10433_CEO_Global_UNIDO_10Mar22.pdf,projectDocument,document,30313669,10433_CEO_Global_UNIDO_10Mar22.pdf,2023-04-27T13:54:56+0000,10433_CEO_Global_UNIDO_10Mar22.pdf,https://downloads.unido.org/ot/30/31/30313669/10433_CEO_Global_UNIDO_10Mar22.pdf,application/pdf
190290,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Regular Programme Of Technical Cooperati', 'donor-type': 'RPTC and SRA', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",UNIDO's engagement with UN-Water in 2021 and 2022,Water resources conservation (including data collection),12/1/2019,1/1/2023,Safeguarding the Environ., RECP & LowCarbonPrd,27467.01,27011.22,15657129,2019-10-23T12:51:44+0000,2019_10_18 190290 Project Document UN Water 2021-2022.pdf,projectDocument,document,15657129,2019_10_18 190290 Project Document UN Water 2021-2022.pdf,2019-10-23T12:51:44+0000,2019_10_18 190290 Project Document UN Water 2021-2022.pdf,https://downloads.unido.org/ot/15/65/15657129/2019_10_18 190290 Project Document UN Water 2021-2022.pdf,application/pdf
160085,"[{'recipient-country-code': 'M3', 'recipient-country': 'Regional Asia and Pacific', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Contribution Toward the Elimination of Mercury in the Artisanal and Small Scale Gold Mining (ASGM) Sector: From Miners To Refiners,Precious metals/materials,1/1/2017,12/31/2024,Safeguarding the Environ., Implementation of MEA,3999379.04,3996153.23,8844056,2018-01-17T10:20:02+0000,Mongolia-Philippines ASGM Child Project PPG UNIDO Signed+UNEP Sign.pdf,projectDocument,document,8844056,Mongolia-Philippines ASGM Child Project PPG UNIDO Signed+UNEP Sign.pdf,2018-01-17T10:20:02+0000,Mongolia-Philippines ASGM Child Project PPG UNIDO Signed+UNEP Sign.pdf,https://downloads.unido.org/ot/88/44/8844056/Mongolia-Philippines ASGM Child Project PPG UNIDO Signed+UNEP Sign.pdf,application/pdf
160085,"[{'recipient-country-code': 'M3', 'recipient-country': 'Regional Asia and Pacific', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Contribution Toward the Elimination of Mercury in the Artisanal and Small Scale Gold Mining (ASGM) Sector: From Miners To Refiners,Precious metals/materials,1/1/2017,12/31/2024,Safeguarding the Environ., Implementation of MEA,3999379.04,3996153.23,8845892,2018-01-17T10:12:04+0000,GEF ID 9695 - ANNEX M ENVIRONMENTAL & SOCIAL SAFEGUARDS copy.docx,projectDocument,document,8845892,GEF ID 9695 - ANNEX M ENVIRONMENTAL & SOCIAL SAFEGUARDS copy.docx,2018-01-17T10:12:04+0000,GEF ID 9695 - ANNEX M ENVIRONMENTAL & SOCIAL SAFEGUARDS copy.docx,https://downloads.unido.org/ot/88/45/8845892/GEF ID 9695 - ANNEX M ENVIRONMENTAL & SOCIAL SAFEGUARDS copy.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
160085,"[{'recipient-country-code': 'M3', 'recipient-country': 'Regional Asia and Pacific', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Contribution Toward the Elimination of Mercury in the Artisanal and Small Scale Gold Mining (ASGM) Sector: From Miners To Refiners,Precious metals/materials,1/1/2017,12/31/2024,Safeguarding the Environ., Implementation of MEA,3999379.04,3996153.23,12524442,2018-09-25T14:57:04+0000,9695_GOLD Mongolia_Philippines CEO End Request_14062018_clean signed.pdf,projectDocument,document,12524442,9695_GOLD Mongolia_Philippines CEO End Request_14062018_clean signed.pdf,2018-09-25T14:57:04+0000,9695_GOLD Mongolia_Philippines CEO End Request_14062018_clean signed.pdf,https://downloads.unido.org/ot/12/52/12524442/9695_GOLD Mongolia_Philippines CEO End Request_14062018_clean signed.pdf,application/pdf
160085,"[{'recipient-country-code': 'M3', 'recipient-country': 'Regional Asia and Pacific', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Contribution Toward the Elimination of Mercury in the Artisanal and Small Scale Gold Mining (ASGM) Sector: From Miners To Refiners,Precious metals/materials,1/1/2017,12/31/2024,Safeguarding the Environ., Implementation of MEA,3999379.04,3996153.23,12601429,2018-09-28T12:27:47+0000,ESMP Mongolia.pdf,projectDocument,document,12601429,ESMP Mongolia.pdf,2018-09-28T12:27:47+0000,ESMP Mongolia.pdf,https://downloads.unido.org/ot/12/60/12601429/ESMP Mongolia.pdf,application/pdf
160085,"[{'recipient-country-code': 'M3', 'recipient-country': 'Regional Asia and Pacific', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Contribution Toward the Elimination of Mercury in the Artisanal and Small Scale Gold Mining (ASGM) Sector: From Miners To Refiners,Precious metals/materials,1/1/2017,12/31/2024,Safeguarding the Environ., Implementation of MEA,3999379.04,3996153.23,12628298,2018-09-28T12:27:40+0000,ESMP Philippines.pdf,projectDocument,document,12628298,ESMP Philippines.pdf,2018-09-28T12:27:40+0000,ESMP Philippines.pdf,https://downloads.unido.org/ot/12/62/12628298/ESMP Philippines.pdf,application/pdf
210130,"[{'recipient-country-code': 'ZM', 'recipient-country': 'Zambia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Regular Programme Of Technical Cooperati', 'donor-type': 'RPTC and SRA', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Promoting renewable energy based mini-grids for productive uses in rural areas of Zambia,"Energy generation, renewable sources - multiple technologies",10/1/2021,4/1/2026,Safeguarding the Environ., Clean energy access,81780.87,81616.09,30414903,2023-05-05T12:36:05+0000,SSS (210130).pdf,projectDocument,document,30414903,SSS (210130).pdf,2023-05-05T12:36:05+0000,SSS (210130).pdf,https://downloads.unido.org/ot/30/41/30414903/SSS (210130).pdf,application/pdf
180112,"[{'recipient-country-code': 'BS', 'recipient-country': 'Bahamas', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'Green Climate Fund', 'donor-type': 'Other Private Sector & Intl Institutions', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",The Bahamas power system stability study for the implementation of a higher renewable energy penetration level,nan,3/27/2019,6/13/2023,Safeguarding the Environ., Clean energy access,316321.04,316321.04,13962662,2019-04-10T12:44:40+0000,"GCF Readiness Proposal - Bahamas, UNIDO-CTCN.PDF",projectDocument,document,13962662,"GCF Readiness Proposal - Bahamas, UNIDO-CTCN.PDF",2019-04-10T12:44:40+0000,"GCF Readiness Proposal - Bahamas, UNIDO-CTCN.PDF","https://downloads.unido.org/ot/13/96/13962662/GCF Readiness Proposal - Bahamas, UNIDO-CTCN.PDF",application/pdf
190374,"[{'recipient-country-code': 'LK', 'recipient-country': 'Sri Lanka', 'ldc-indicator': '-', 'region': 'ASIA AND PACIFIC'}]","[{'donor': 'Regular Programme Of Technical Cooperati', 'donor-type': 'RPTC and SRA', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",UNIDO - Sri Lanka country programme for inclusive and sustainable industrial development  2021-2025,nan,11/28/2019,12/31/2025,Cross-cutting Services, Regional Programmes,136399.68,18732.80,25432135,2022-02-15T17:25:23+0000,UNIDO CP Sri Lanka signed 30 November 2021.pdf,projectDocument,document,25432135,UNIDO CP Sri Lanka signed 30 November 2021.pdf,2022-02-15T17:25:23+0000,UNIDO CP Sri Lanka signed 30 November 2021.pdf,https://downloads.unido.org/ot/25/43/25432135/UNIDO CP Sri Lanka signed 30 November 2021.pdf,application/pdf
190409,"[{'recipient-country-code': 'SL', 'recipient-country': 'Sierra Leone', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage II),Biosphere protection,1/1/2020,12/31/2031,Safeguarding the Environ., Implementation of MEA,225944.29,88187.05,17229820,2023-12-18T17:16:28+0000,ProDoc Sierra Leone HPMP Stage II.pdf,projectDocument,document,17229820,1. Sierra Leone - HPMP Stage II - preparatory funding request,2023-12-18T17:16:28+0000,ProDoc Sierra Leone HPMP Stage II.pdf,https://downloads.unido.org/ot/17/22/17229820/ProDoc Sierra Leone HPMP Stage II.pdf,application/pdf
190409,"[{'recipient-country-code': 'SL', 'recipient-country': 'Sierra Leone', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage II),Biosphere protection,1/1/2020,12/31/2031,Safeguarding the Environ., Implementation of MEA,225944.29,88187.05,17231185,2020-05-15T09:34:38+0000,Sierra Leone Annex Approval 8475.pdf,projectDocument,document,17231185,Sierra Leone Annex Approval 8475.pdf,2020-05-15T09:34:38+0000,Sierra Leone Annex Approval 8475.pdf,https://downloads.unido.org/ot/17/23/17231185/Sierra Leone Annex Approval 8475.pdf,application/pdf
190409,"[{'recipient-country-code': 'SL', 'recipient-country': 'Sierra Leone', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage II),Biosphere protection,1/1/2020,12/31/2031,Safeguarding the Environ., Implementation of MEA,225944.29,88187.05,22507085,2023-12-18T17:17:58+0000,Project Proposal Senegal HPMP Stage II 8737.pdf,projectDocument,document,22507085,"2. Sierra Leone - HPMP Stage II, first tranche - project document",2023-12-18T17:17:58+0000,Project Proposal Senegal HPMP Stage II 8737.pdf,https://downloads.unido.org/ot/22/50/22507085/Project Proposal Senegal HPMP Stage II 8737.pdf,application/pdf
190409,"[{'recipient-country-code': 'SL', 'recipient-country': 'Sierra Leone', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage II),Biosphere protection,1/1/2020,12/31/2031,Safeguarding the Environ., Implementation of MEA,225944.29,88187.05,32743868,2023-12-19T10:54:34+0000,"Sierra Leone - HPMP Stage II, second tranche - project document.pdf",projectDocument,document,32743868,"Sierra Leone - HPMP Stage II, second tranche - project document.pdf",2023-12-19T10:54:34+0000,"Sierra Leone - HPMP Stage II, second tranche - project document.pdf","https://downloads.unido.org/ot/32/74/32743868/Sierra Leone - HPMP Stage II, second tranche - project document.pdf",application/pdf
170065,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Federal Ministry for Economic Cooperatio', 'donor-type': 'Member States', 'donor-country-code': 'DE', 'donor-country': 'Germany'}]",Economic Empowerment of Women in Green Industry,Small and medium-sized enterprises (SME) development,2/1/2018,12/31/2024,Safeguarding the Environ., Clean energy access,1098602.84,1082680.90,13350363,2019-01-14T15:54:12+0000,EEWiGI_prodoc_BMZ contribution_final.pdf,projectDocument,document,13350363,EEWiGI_prodoc_BMZ contribution_final.pdf,2019-01-14T15:54:12+0000,EEWiGI_prodoc_BMZ contribution_final.pdf,https://downloads.unido.org/ot/13/35/13350363/EEWiGI_prodoc_BMZ contribution_final.pdf,application/pdf
160112,"[{'recipient-country-code': 'BA', 'recipient-country': 'Bosnia and Herzegovina', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Slovenia', 'donor-type': 'Member States', 'donor-country-code': 'SI', 'donor-country': 'Slovenia'}]",Strengthening the quality system of technology and industrial products and services in Bosnia and Herzegovina: Coordinate Measuring Machine Competence Centre,nan,7/1/2016,6/30/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,363942.25,347289.58,13109025,2018-12-05T08:55:34+0000,ID 160112_BiH Final prodoc_28 MAR 2018 Final.pdf,projectDocument,document,13109025,ID 160112_BiH Final prodoc_28 MAR 2018 Final.pdf,2018-12-05T08:55:34+0000,ID 160112_BiH Final prodoc_28 MAR 2018 Final.pdf,https://downloads.unido.org/ot/13/10/13109025/ID 160112_BiH Final prodoc_28 MAR 2018 Final.pdf,application/pdf
190029,"[{'recipient-country-code': 'EG', 'recipient-country': 'Egypt', 'ldc-indicator': '-', 'region': 'AFRICAN ARAB STATES'}]","[{'donor': 'Partnership Trust Fund - China', 'donor-type': 'Member States', 'donor-country-code': 'CN', 'donor-country': 'China'}]",Programme for Country Partnership  in Egypt,nan,4/1/2019,12/31/2024,Cross-cutting Services, Regional Programmes,430739.77,430739.77,21128423,2021-04-28T13:55:29+0000,PCP_Egypt_PD validated_final.pdf,projectDocument,document,21128423,PCP_Egypt_PD validated_final.pdf,2021-04-28T13:55:29+0000,PCP_Egypt_PD validated_final.pdf,https://downloads.unido.org/ot/21/12/21128423/PCP_Egypt_PD validated_final.pdf,application/pdf
180133,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Nigeria ITPO', 'donor-type': 'Member States', 'donor-country-code': 'NG', 'donor-country': 'Nigeria'}]",Country Programme for Inclusive and Sustainable Industrial Development in Nigeria 2018 - 2022,nan,7/1/2018,6/30/2023,Cross-cutting Services, Regional Programmes,945189.85,943291.49,10378990,2018-06-15T09:35:30+0000,Federal Government of Nigeria Request Letter Country Programme  2018- 2022.pdf,projectDocument,document,10378990,Federal Government of Nigeria Request Letter Country Programme  2018- 2022.pdf,2018-06-15T09:35:30+0000,Federal Government of Nigeria Request Letter Country Programme  2018- 2022.pdf,https://downloads.unido.org/ot/10/37/10378990/Federal Government of Nigeria Request Letter Country Programme  2018- 2022.pdf,application/pdf
180133,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Nigeria ITPO', 'donor-type': 'Member States', 'donor-country-code': 'NG', 'donor-country': 'Nigeria'}]",Country Programme for Inclusive and Sustainable Industrial Development in Nigeria 2018 - 2022,nan,7/1/2018,6/30/2023,Cross-cutting Services, Regional Programmes,945189.85,943291.49,10383421,2018-06-15T09:33:59+0000,Nigeria CP 2018-2022 - PSF.doc,projectDocument,document,10383421,Nigeria CP 2018-2022 - PSF.doc,2018-06-15T09:33:59+0000,Nigeria CP 2018-2022 - PSF.doc,https://downloads.unido.org/ot/10/38/10383421/Nigeria CP 2018-2022 - PSF.doc,application/msword
180133,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Nigeria ITPO', 'donor-type': 'Member States', 'donor-country-code': 'NG', 'donor-country': 'Nigeria'}]",Country Programme for Inclusive and Sustainable Industrial Development in Nigeria 2018 - 2022,nan,7/1/2018,6/30/2023,Cross-cutting Services, Regional Programmes,945189.85,943291.49,10535560,2018-06-25T11:42:07+0000,UNIDO Country Programme Workshop Validation Report1.docx,projectDocument,document,10535560,UNIDO Country Programme Workshop Validation Report1.docx,2018-06-25T11:42:07+0000,UNIDO Country Programme Workshop Validation Report1.docx,https://downloads.unido.org/ot/10/53/10535560/UNIDO Country Programme Workshop Validation Report1.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
180133,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'Nigeria ITPO', 'donor-type': 'Member States', 'donor-country-code': 'NG', 'donor-country': 'Nigeria'}]",Country Programme for Inclusive and Sustainable Industrial Development in Nigeria 2018 - 2022,nan,7/1/2018,6/30/2023,Cross-cutting Services, Regional Programmes,945189.85,943291.49,10538296,2018-06-25T11:25:55+0000,CP Nigeria 22 June 2018.docx,projectDocument,document,10538296,CP Nigeria 22 June 2018.docx,2018-06-25T11:25:55+0000,CP Nigeria 22 June 2018.docx,https://downloads.unido.org/ot/10/53/10538296/CP Nigeria 22 June 2018.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
230040,"[{'recipient-country-code': 'AL', 'recipient-country': 'Albania', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Albania HCFC Phase-Out Management Plan  Stage III,Biosphere protection,7/1/2023,6/30/2025,Safeguarding the Environ., Implementation of MEA,20000.00,13370.49,30937695,2023-06-30T15:24:57+0000,230327 ALB HPMP III preparation request - final.pdf,projectDocument,document,30937695,1. Albania - HPMP Stage III - preparatory funding request,2023-06-30T15:24:57+0000,230327 ALB HPMP III preparation request - final.pdf,https://downloads.unido.org/ot/30/93/30937695/230327 ALB HPMP III preparation request - final.pdf,application/pdf
190283,"[{'recipient-country-code': 'GE', 'recipient-country': 'Georgia', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Seco Switzerland - GQSP', 'donor-type': 'Member States', 'donor-country-code': 'CH', 'donor-country': 'Switzerland'}]",Global Quality and Standards Programme Georgia: Strengthening conformity assessment for the fruits and vegetables value chain,Food safety and quality,10/11/2019,2/28/2023,Adv. Econ.Competitiveness, Competitive trade & CSR,348316.59,350182.27,17666211,2020-07-16T11:32:10+0000,190283_GQSP_Georgia ProDoc_June2020_FINAL.pdf,projectDocument,document,17666211,190283_GQSP_Georgia ProDoc_June2020_FINAL.pdf,2020-07-16T11:32:10+0000,190283_GQSP_Georgia ProDoc_June2020_FINAL.pdf,https://downloads.unido.org/ot/17/66/17666211/190283_GQSP_Georgia ProDoc_June2020_FINAL.pdf,application/pdf
230148,"[{'recipient-country-code': 'BI', 'recipient-country': 'Burundi', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Preparation of Kigali HFC implementation plan,Chemicals,6/19/2023,6/30/2025,Safeguarding the Environ., Implementation of MEA,51000.00,1870.62,31070556,2023-07-05T12:52:18+0000,Burundi KIP-PRP-ExCom 92 FINAL rev after MLFS comments.pdf,projectDocument,document,31070556,1. Burundi – KIP Stage I – preparatory finding request,2023-07-05T12:52:18+0000,Burundi KIP-PRP-ExCom 92 FINAL rev after MLFS comments.pdf,https://downloads.unido.org/ot/31/07/31070556/Burundi KIP-PRP-ExCom 92 FINAL rev after MLFS comments.pdf,application/pdf
140391,"[{'recipient-country-code': 'UA', 'recipient-country': 'Ukraine', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Environmentally Sound Management and Final Disposal of Polychlorinated Biphenyls (PCBs),Waste management/disposal,8/25/2014,12/31/2025,Safeguarding the Environ., Implementation of MEA,5250000.00,2315140.23,3605568,2020-08-07T23:35:12+0000,CEO Endorsement (GEF Project Document 140391).pdf,projectDocument,document,3605568,CEO Endorsement (GEF Project Document 140391).pdf,2020-08-07T23:35:12+0000,CEO Endorsement (GEF Project Document 140391).pdf,https://downloads.unido.org/ot/36/05/3605568/CEO Endorsement (GEF Project Document 140391).pdf,application/pdf
150201,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Italy', 'donor-type': 'Member States', 'donor-country-code': 'IT', 'donor-country': 'Italy'}]", Phase 2 (Extension) of the Technical Assistance Project for the Up-Grading of the Ethiopian Leather and Leather Products Industry (SAP 101072),"Textiles, leather and substitutes",3/1/2016,6/30/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,2617932.04,2809618.64,13557966,2020-08-08T08:47:36+0000,Signedprodoc_150201.pdf,projectDocument,document,13557966,Signed Project Document_150201.pdf,2020-08-08T08:47:36+0000,Signedprodoc_150201.pdf,https://downloads.unido.org/ot/13/55/13557966/Signedprodoc_150201.pdf,application/pdf
